order_id,customer_id,order_date,ship_date,status,total_amount,discount_pct
ORD-001388,226,2024-12-07,,pending,552.45,0
ORD-001389,196,2024-02-20,2024-02-27,returned,395.92,0
ORD-001390,305,2025-02-16,,paid,559.09,10
ORD-001391,222,2025-05-20,,cancelled,227.28,0
ORD-001392,491,2025-10-23,,paid,231.05,0
ORD-001393,295,2024-02-24,,pending,539.69,0
ORD-001394,142,2025-06-28,,pending,460.67,10
ORD-001395,208,2025-12-17,2025-12-24,returned,791.84,0
ORD-001396,254,2025-12-09,2025-12-13,shipped,350.35,0
ORD-001397,148,2024-12-21,2024-12-31,returned,583.08,0
ORD-001398,258,2024-04-06,,paid,1816.49,10
ORD-001399,157,2025-05-03,2025-05-07,returned,348.76,15
ORD-001400,96,2024-03-12,,paid,670.99,5
ORD-001401,342,2024-05-25,,pending,954.46,0
ORD-001402,499,2024-01-22,,paid,535.03,0
ORD-001403,390,2024-06-23,2024-06-24,returned,1192.07,5
ORD-001404,251,2025-08-20,,pending,1747.7,5
ORD-001405,420,2024-04-22,,pending,44.61,15
ORD-001406,269,2024-10-24,,paid,1011.26,20
ORD-001407,52,2024-05-30,,pending,616.16,15
ORD-001408,252,2024-12-09,2024-12-15,delivered,1979.69,0
ORD-001409,130,2025-11-10,2025-11-16,delivered,922.91,20
ORD-001410,364,2024-12-27,2025-01-02,shipped,1783.83,20
ORD-001411,248,2025-11-10,,cancelled,234.39,15
ORD-001412,328,2025-06-15,2025-06-16,returned,304.32,5
ORD-001413,73,2024-08-13,2024-08-19,returned,1000.69,0
ORD-001414,357,2025-08-14,2025-08-21,returned,725.25,15
ORD-001415,472,2024-04-01,,paid,1910.08,15
ORD-001416,450,2024-04-20,2024-04-29,shipped,1799.45,5
ORD-001417,136,2025-06-23,,paid,1821.55,0
ORD-001418,302,2024-12-05,2024-12-12,delivered,1891.08,0
ORD-001419,22,2024-11-12,,paid,1163.24,15
ORD-001420,63,2024-12-17,,cancelled,872.58,5
ORD-001421,148,2025-08-03,2025-08-05,shipped,1939.25,5
ORD-001422,239,2025-12-02,,paid,1365.04,10
ORD-001423,286,2024-10-23,,cancelled,1332.0,0
ORD-001424,34,2025-05-13,2025-05-18,shipped,41.03,0
ORD-001425,423,2024-08-10,2024-08-20,shipped,255.64,5
ORD-001426,221,2024-11-09,,pending,710.99,20
ORD-001427,129,2024-01-01,,pending,284.06,0
ORD-001428,491,2025-05-29,2025-06-07,returned,318.52,0
ORD-001429,74,2025-12-31,2026-01-04,shipped,869.78,0
ORD-001430,17,2024-10-24,,paid,951.62,0
ORD-001431,327,2024-09-11,2024-09-18,returned,850.9,0
ORD-001432,306,2024-09-24,2024-09-29,shipped,354.87,5
ORD-001433,412,2025-11-26,2025-12-06,shipped,286.96,20
ORD-001434,70,2024-07-23,2024-07-30,shipped,1113.02,0
ORD-001435,153,2024-11-08,,pending,1137.66,15
ORD-001436,94,2025-04-17,,cancelled,758.17,20
ORD-001437,71,2025-03-23,,pending,1057.88,15
ORD-001438,479,2024-11-16,,cancelled,1373.47,0
ORD-001439,219,2025-04-24,2025-05-02,shipped,846.81,5
ORD-001440,468,2025-04-17,,pending,1122.23,20
ORD-001441,387,2025-03-07,,pending,289.77,0
ORD-001442,263,2024-09-05,,cancelled,752.49,10
ORD-001443,450,2025-07-10,,cancelled,593.75,20
ORD-001444,207,2025-02-06,,paid,1343.46,5
ORD-001445,430,2025-06-14,2025-06-15,delivered,178.47,0
ORD-001446,171,2025-10-27,,pending,1192.74,20
ORD-001447,247,2024-10-24,,cancelled,1384.28,20
ORD-001448,380,2024-03-03,,pending,1173.39,10
ORD-001449,105,2024-02-24,2024-03-04,returned,296.86,15
ORD-001450,115,2025-05-22,,paid,1791.15,15
ORD-001451,322,2024-06-07,2024-06-12,shipped,1441.09,0
ORD-001452,353,2025-05-11,,cancelled,409.39,0
ORD-001453,310,2024-01-01,,paid,1761.0,10
ORD-001454,105,2024-04-09,,paid,216.18,0
ORD-001455,201,2025-06-01,2025-06-02,delivered,1852.83,0
ORD-001456,95,2025-02-18,2025-02-22,delivered,1685.02,10
ORD-001457,349,2024-09-23,,cancelled,883.87,15
ORD-001458,222,2025-09-23,,pending,301.03,0
ORD-001459,420,2024-07-08,,paid,1491.75,0
ORD-001460,380,2024-06-23,,cancelled,1402.26,0
ORD-001461,149,2025-05-02,2025-05-07,delivered,1338.4,10
ORD-001462,342,2025-05-19,2025-05-24,shipped,788.47,15
ORD-001463,214,2024-04-19,2024-04-26,delivered,304.85,0
ORD-001464,289,2025-04-13,,pending,784.96,10
ORD-001465,331,2024-11-06,,pending,1304.34,15
ORD-001466,22,2025-09-26,2025-10-02,delivered,1925.97,5
ORD-001467,5,2025-04-14,2025-04-17,shipped,721.92,20
ORD-001468,179,2025-05-30,,paid,1806.08,10
ORD-001469,33,2025-02-03,,cancelled,357.25,0
ORD-001470,369,2024-12-26,2025-01-05,returned,685.19,15
ORD-001471,402,2024-05-23,2024-05-28,shipped,1847.72,0
ORD-001472,193,2025-10-22,2025-10-30,delivered,1215.63,0
ORD-001473,475,2025-08-12,2025-08-21,returned,1553.04,10
ORD-001474,358,2024-09-22,,paid,654.91,10
ORD-001475,317,2024-12-22,,cancelled,1661.47,0
ORD-001476,437,2024-02-16,,pending,1468.43,0
ORD-001477,55,2024-04-08,2024-04-16,returned,1869.13,5
ORD-001478,396,2024-11-27,,paid,1619.03,15
ORD-001479,461,2024-08-30,,pending,1762.7,15
ORD-001480,473,2025-01-28,2025-01-30,delivered,133.23,0
ORD-001481,434,2024-04-27,,pending,1502.37,5
ORD-001482,324,2025-01-18,,cancelled,1682.95,0
ORD-001483,358,2024-11-24,,pending,904.52,0
ORD-001484,285,2025-10-14,,cancelled,407.47,0
ORD-001485,348,2025-05-17,2025-05-22,delivered,458.74,15
ORD-001486,417,2024-06-14,2024-06-23,delivered,1619.26,0
ORD-001487,13,2024-03-29,,cancelled,1261.94,15
ORD-001488,18,2024-04-08,,paid,1621.92,0
ORD-001489,291,2025-01-03,2025-01-12,delivered,1730.34,0
ORD-001490,374,2024-07-08,2024-07-17,returned,997.39,20
ORD-001491,424,2024-07-31,,cancelled,952.73,0
ORD-001492,461,2024-12-31,,cancelled,1121.81,0
ORD-001493,219,2024-03-09,2024-03-16,delivered,1749.21,10
ORD-001494,401,2024-03-21,,paid,1039.32,0
ORD-001495,119,2024-04-30,2024-05-01,delivered,1206.96,0
ORD-001496,421,2024-01-24,,paid,1881.83,20
ORD-001497,361,2024-09-14,2024-09-20,delivered,145.23,20
ORD-001498,39,2024-06-10,2024-06-19,shipped,1154.96,20
ORD-001499,257,2025-06-14,,cancelled,631.36,10
ORD-001500,358,2024-02-28,,cancelled,1784.7,10
ORD-001501,335,2025-04-27,2025-04-28,shipped,74.23,5
ORD-001502,172,2024-09-24,,paid,1777.18,0
ORD-001503,281,2024-05-22,,paid,1635.36,0
ORD-001504,121,2025-11-10,,pending,992.17,20
ORD-001505,360,2025-07-31,,cancelled,1671.66,20
ORD-001506,37,2024-02-06,2024-02-13,shipped,1200.31,10
ORD-001507,246,2024-03-23,,cancelled,1893.74,0
ORD-001508,19,2024-02-12,,pending,998.23,0
ORD-001509,221,2025-10-27,2025-11-04,shipped,613.8,20
ORD-001510,477,2024-08-21,,pending,120.16,20
ORD-001511,312,2024-07-19,,cancelled,1721.99,15
ORD-001512,10,2025-12-01,2025-12-10,returned,969.52,5
ORD-001513,65,2025-01-21,2025-01-28,returned,1405.66,10
ORD-001514,225,2024-05-21,,pending,244.81,10
ORD-001515,100,2025-01-11,2025-01-17,shipped,878.68,0
ORD-001516,48,2024-08-31,,paid,1181.35,0
ORD-001517,386,2025-02-26,2025-03-07,returned,1140.42,20
ORD-001518,128,2024-01-16,2024-01-17,returned,162.46,0
ORD-001519,145,2025-03-25,,paid,97.0,0
ORD-001520,456,2025-09-08,2025-09-12,returned,1996.2,0
ORD-001521,246,2025-09-12,2025-09-14,delivered,1316.61,0
ORD-001522,106,2024-09-13,,cancelled,994.91,15
ORD-001523,228,2024-12-31,,paid,1429.14,0
ORD-001524,445,2025-07-18,2025-07-22,shipped,1058.42,0
ORD-001525,278,2024-11-22,2024-12-01,returned,217.71,0
ORD-001526,487,2025-02-24,2025-03-06,returned,977.55,0
ORD-001527,431,2024-07-27,,paid,1952.12,0
ORD-001528,284,2024-11-08,2024-11-12,returned,254.27,15
ORD-001529,121,2024-05-25,,pending,1399.7,15
ORD-001530,11,2025-04-09,,pending,1002.83,0
ORD-001531,302,2024-10-03,2024-10-10,shipped,607.82,0
ORD-001532,438,2024-03-02,2024-03-12,shipped,774.03,0
ORD-001533,228,2025-01-26,2025-01-27,delivered,456.65,5
ORD-001534,221,2024-07-07,2024-07-16,returned,114.0,0
ORD-001535,391,2024-02-02,,cancelled,702.13,0
ORD-001536,473,2025-09-15,2025-09-20,shipped,1622.38,10
ORD-001537,175,2024-08-09,,pending,1454.31,10
ORD-001538,401,2025-03-20,2025-03-21,delivered,1616.72,10
ORD-001539,478,2025-02-01,2025-02-06,returned,1718.44,10
ORD-001540,294,2025-04-19,2025-04-29,delivered,1540.33,0
ORD-001541,240,2024-06-15,2024-06-19,delivered,272.43,0
ORD-001542,487,2024-10-14,2024-10-19,returned,180.22,0
ORD-001543,173,2025-07-09,2025-07-19,shipped,795.26,10
ORD-001544,138,2024-10-07,2024-10-12,shipped,1567.03,20
ORD-001545,64,2025-09-14,,pending,620.72,15
ORD-001546,434,2024-11-24,2024-11-27,shipped,893.18,0
ORD-001547,239,2025-03-26,,pending,83.64,0
ORD-001548,433,2025-05-06,2025-05-15,returned,443.51,0
ORD-001549,142,2025-08-16,,pending,1795.12,10
ORD-001550,226,2024-11-17,,pending,367.81,20
ORD-001551,445,2024-10-09,2024-10-17,shipped,263.17,15
ORD-001552,447,2024-06-27,,paid,1239.72,0
ORD-001553,336,2024-08-26,,pending,86.62,15
ORD-001554,297,2025-06-02,2025-06-08,delivered,93.49,15
ORD-001555,488,2024-08-21,,pending,1431.95,0
ORD-001556,348,2024-09-20,,pending,1691.41,20
ORD-001557,368,2024-12-27,,cancelled,99.02,0
ORD-001558,40,2024-12-24,,pending,1018.81,0
ORD-001559,122,2025-06-07,,pending,416.04,10
ORD-001560,213,2025-01-15,2025-01-17,returned,1287.36,0
ORD-001561,168,2024-05-26,,pending,1217.86,0
ORD-001562,460,2024-12-09,2024-12-15,delivered,946.66,0
ORD-001563,83,2025-09-28,,pending,742.92,0
ORD-001564,14,2024-06-02,,cancelled,221.4,0
ORD-001565,367,2024-11-16,,cancelled,1563.94,10
ORD-001566,177,2025-08-18,2025-08-22,returned,763.89,10
ORD-001567,372,2024-02-03,2024-02-06,returned,768.37,15
ORD-001568,491,2024-03-21,,pending,1871.68,0
ORD-001569,295,2025-08-01,,cancelled,1264.35,15
ORD-001570,376,2025-03-04,,cancelled,251.27,10
ORD-001571,242,2024-02-22,,cancelled,1321.8,10
ORD-001572,138,2025-03-27,2025-03-31,shipped,1673.66,0
ORD-001573,125,2024-09-06,2024-09-12,shipped,469.47,0
ORD-001574,124,2024-04-28,2024-05-06,returned,1468.27,5
ORD-001575,181,2025-01-05,,pending,1125.31,0
ORD-001576,248,2025-01-05,2025-01-15,returned,468.4,20
ORD-001577,292,2025-03-04,,paid,1657.36,0
ORD-001578,398,2025-07-04,,paid,1819.44,15
ORD-001579,71,2025-08-21,2025-08-31,returned,527.96,0
ORD-001580,61,2024-12-15,2024-12-17,shipped,822.92,10
ORD-001581,254,2024-05-31,,cancelled,1268.93,20
ORD-001582,449,2024-07-21,,paid,913.6,0
ORD-001583,135,2024-05-03,2024-05-12,delivered,1425.65,5
ORD-001584,446,2024-04-13,,paid,77.81,5
ORD-001585,86,2024-01-25,2024-01-27,returned,273.43,20
ORD-001586,463,2025-06-26,2025-07-03,delivered,715.19,5
ORD-001587,124,2025-12-14,,cancelled,1426.85,0
ORD-001588,303,2024-12-10,2024-12-20,shipped,1237.09,15
ORD-001589,379,2024-02-16,,pending,1842.24,5
ORD-001590,231,2025-02-22,2025-03-01,returned,585.69,5
ORD-001591,376,2025-12-17,,paid,375.07,20
ORD-001592,43,2025-08-26,,cancelled,312.99,0
ORD-001593,190,2025-08-30,,cancelled,1351.08,5
ORD-001594,225,2025-01-23,2025-01-26,shipped,1022.25,10
ORD-001595,119,2024-10-13,,pending,601.72,0
ORD-001596,266,2024-02-19,,cancelled,1795.63,10
ORD-001597,147,2025-06-04,2025-06-10,delivered,774.29,20
ORD-001598,22,2024-07-01,,paid,1629.83,15
ORD-001599,266,2024-08-03,2024-08-08,delivered,1154.52,10
ORD-001600,178,2024-11-17,,pending,576.73,0
ORD-001601,250,2024-10-21,2024-10-29,shipped,455.03,0
ORD-001602,311,2024-10-22,2024-10-24,shipped,1849.79,15
ORD-001603,50,2024-10-12,,paid,421.62,20
ORD-001604,15,2025-06-04,,paid,1200.8,0
ORD-001605,410,2025-07-06,,cancelled,398.31,5
ORD-001606,105,2024-01-27,2024-02-01,shipped,1884.19,10
ORD-001607,228,2025-03-12,2025-03-21,returned,261.1,5
ORD-001608,367,2024-10-29,,pending,1415.58,20
ORD-001609,456,2024-05-02,2024-05-09,delivered,991.58,0
ORD-001610,375,2024-05-20,2024-05-22,shipped,1937.19,20
ORD-001611,407,2024-03-21,2024-03-25,returned,1457.45,0
ORD-001612,172,2024-06-09,,cancelled,559.45,15
ORD-001613,398,2025-06-09,2025-06-11,returned,1416.55,0
ORD-001614,52,2024-02-09,2024-02-18,delivered,641.88,20
ORD-001615,429,2025-07-25,2025-07-26,returned,1898.87,15
ORD-001616,71,2024-01-09,,paid,1176.82,20
ORD-001617,101,2024-08-13,2024-08-18,returned,945.53,5
ORD-001618,255,2024-07-10,2024-07-15,returned,272.27,15
ORD-001619,439,2024-03-31,,cancelled,1449.33,0
ORD-001620,35,2024-01-04,2024-01-12,delivered,1119.9,0
ORD-001621,20,2025-12-28,,paid,842.14,0
ORD-001622,324,2025-09-20,2025-09-30,delivered,477.08,0
ORD-001623,337,2025-05-10,,cancelled,1909.13,0
ORD-001624,343,2024-08-25,2024-09-02,shipped,985.54,15
ORD-001625,183,2025-02-05,,cancelled,1091.39,0
ORD-001626,58,2024-04-08,,paid,1926.21,20
ORD-001627,497,2024-10-21,2024-10-29,delivered,657.54,15
ORD-001628,91,2025-03-11,,pending,934.82,0
ORD-001629,178,2025-11-07,,pending,1396.97,15
ORD-001630,431,2024-05-11,2024-05-19,delivered,1206.11,15
ORD-001631,149,2024-08-28,,pending,543.17,0
ORD-001632,288,2025-02-22,,pending,1545.88,0
ORD-001633,211,2025-11-22,2025-11-29,shipped,1619.97,5
ORD-001634,468,2025-02-12,2025-02-13,shipped,543.95,15
ORD-001635,326,2024-08-12,2024-08-13,shipped,623.94,5
ORD-001636,449,2024-08-14,,cancelled,341.4,0
ORD-001637,486,2025-10-02,,pending,1936.83,10
ORD-001638,310,2024-12-03,,paid,1084.14,15
ORD-001639,47,2024-01-22,2024-01-28,delivered,1825.33,20
ORD-001640,336,2025-07-20,,pending,107.94,0
ORD-001641,102,2025-01-05,,cancelled,1970.58,20
ORD-001642,441,2025-07-02,2025-07-06,delivered,587.47,0
ORD-001643,212,2025-01-17,2025-01-21,shipped,1110.37,0
ORD-001644,433,2024-01-14,,pending,49.86,10
ORD-001645,204,2024-04-14,,cancelled,1584.77,0
ORD-001646,155,2024-06-09,2024-06-10,shipped,467.71,20
ORD-001647,18,2025-12-05,,paid,552.19,0
ORD-001648,206,2025-01-21,2025-01-24,returned,1638.41,0
ORD-001649,38,2024-03-27,,pending,1013.97,15
ORD-001650,8,2025-03-01,,pending,1487.88,10
ORD-001651,49,2025-09-11,,paid,1474.39,20
ORD-001652,426,2025-02-04,,paid,1215.33,0
ORD-001653,263,2024-11-27,2024-11-28,delivered,611.29,5
ORD-001654,136,2024-07-26,,pending,1938.83,10
ORD-001655,150,2025-04-27,2025-05-04,delivered,195.19,5
ORD-001656,248,2025-07-28,2025-08-02,shipped,1816.25,10
ORD-001657,196,2025-06-02,,paid,44.25,5
ORD-001658,391,2025-02-07,2025-02-16,shipped,1432.01,5
ORD-001659,500,2024-08-17,,cancelled,59.53,20
ORD-001660,190,2024-08-25,2024-09-02,delivered,1130.68,15
ORD-001661,74,2024-11-14,2024-11-16,shipped,199.82,0
ORD-001662,304,2024-07-31,2024-08-04,delivered,176.94,5
ORD-001663,268,2025-09-23,2025-10-03,delivered,1523.56,0
ORD-001664,211,2025-05-20,2025-05-25,shipped,1483.62,20
ORD-001665,165,2024-06-03,,pending,1381.11,10
ORD-001666,138,2025-02-20,,pending,1383.89,20
ORD-001667,280,2025-07-29,2025-08-06,delivered,632.9,15
ORD-001668,237,2024-08-29,2024-09-06,shipped,1033.72,20
ORD-001669,218,2024-03-24,,pending,1401.52,5
ORD-001670,83,2024-05-10,,pending,1044.68,0
ORD-001671,225,2024-06-19,,paid,1740.8,0
ORD-001672,254,2024-02-09,2024-02-12,delivered,1256.07,10
ORD-001673,384,2025-05-13,,paid,1749.69,5
ORD-001674,152,2025-02-12,,pending,243.99,0
ORD-001675,268,2025-11-23,2025-11-29,shipped,1234.05,0
ORD-001676,85,2025-07-31,2025-08-03,returned,587.49,15
ORD-001677,488,2024-07-28,,cancelled,1431.8,10
ORD-001678,242,2025-09-11,2025-09-19,shipped,429.13,0
ORD-001679,269,2024-05-18,,paid,1433.01,5
ORD-001680,214,2024-01-11,2024-01-14,shipped,309.19,0
ORD-001681,360,2024-01-06,2024-01-10,shipped,406.54,0
ORD-001682,170,2025-07-04,2025-07-06,delivered,131.6,5
ORD-001683,35,2025-08-31,,paid,707.4,10
ORD-001684,322,2024-08-19,2024-08-20,shipped,1856.48,0
ORD-001685,300,2024-10-18,2024-10-23,delivered,740.88,20
ORD-001686,288,2025-02-16,2025-02-25,shipped,1286.78,0
ORD-001687,79,2024-03-20,,cancelled,214.92,0
ORD-001688,135,2024-10-13,,paid,1131.68,0
ORD-001689,331,2025-06-18,,cancelled,1534.45,0
ORD-001690,310,2025-08-12,,cancelled,561.7,20
ORD-001691,466,2025-09-22,2025-09-30,returned,426.52,0
ORD-001692,47,2024-08-25,,paid,1859.8,10
ORD-001693,85,2024-05-30,,paid,956.17,0
ORD-001694,459,2024-11-27,,pending,1939.99,0
ORD-001695,218,2025-06-07,2025-06-15,delivered,660.91,10
ORD-001696,287,2024-04-30,,paid,792.56,20
ORD-001697,243,2025-01-29,2025-02-04,returned,630.41,10
ORD-001698,41,2024-11-20,,cancelled,1767.74,20
ORD-001699,485,2024-08-07,,paid,1271.2,0
ORD-001700,431,2025-12-29,,paid,880.11,5
ORD-001701,404,2025-05-16,2025-05-21,returned,1373.88,10
ORD-001702,179,2025-03-21,2025-03-24,returned,60.34,0
ORD-001703,178,2025-04-22,2025-04-29,returned,435.42,10
ORD-001704,192,2024-07-14,2024-07-17,delivered,1867.05,0
ORD-001705,185,2024-07-19,2024-07-28,delivered,397.83,10
ORD-001706,49,2024-11-13,2024-11-19,shipped,1832.46,10
ORD-001707,140,2024-01-14,,cancelled,76.72,0
ORD-001708,204,2025-10-19,2025-10-20,delivered,1991.52,15
ORD-001709,321,2024-09-16,2024-09-17,shipped,1942.57,20
ORD-001710,475,2024-02-01,2024-02-09,returned,1994.49,15
ORD-001711,89,2025-04-10,2025-04-18,delivered,1502.37,15
ORD-001712,20,2025-07-12,,pending,745.37,10
ORD-001713,362,2025-12-31,,paid,1475.03,20
ORD-001714,215,2024-05-14,,pending,1669.79,0
ORD-001715,327,2024-02-27,2024-02-28,delivered,635.33,20
ORD-001716,437,2025-07-11,2025-07-15,shipped,1313.66,15
ORD-001717,429,2024-01-18,2024-01-24,shipped,1796.5,0
ORD-001718,484,2025-08-23,2025-08-29,returned,1037.52,15
ORD-001719,429,2025-02-16,2025-02-17,delivered,139.26,20
ORD-001720,374,2025-05-28,,paid,540.61,0
ORD-001721,142,2025-03-30,,pending,1220.97,15
ORD-001722,89,2025-06-01,2025-06-02,delivered,629.22,10
ORD-001723,175,2024-12-25,,pending,937.84,20
ORD-001724,290,2025-12-14,,pending,1861.24,0
ORD-001725,94,2024-04-29,,pending,1461.81,0
ORD-001726,321,2024-11-21,,cancelled,1931.87,20
ORD-001727,112,2024-06-22,,pending,1279.51,5
ORD-001728,483,2024-03-24,2024-03-28,returned,622.49,15
ORD-001729,383,2025-10-19,,paid,1514.11,0
ORD-001730,195,2024-11-13,,pending,1414.77,0
ORD-001731,290,2024-10-12,,paid,637.93,0
ORD-001732,453,2024-07-11,2024-07-15,shipped,362.45,0
ORD-001733,226,2024-09-22,2024-09-27,returned,193.9,0
ORD-001734,179,2025-08-15,2025-08-24,shipped,904.85,15
ORD-001735,19,2025-12-04,,paid,1899.83,10
ORD-001736,276,2025-01-29,,paid,1141.74,15
ORD-001737,331,2025-03-20,2025-03-25,shipped,422.82,15
ORD-001738,425,2025-05-30,,cancelled,1488.83,0
ORD-001739,396,2024-04-02,,cancelled,429.34,0
ORD-001740,17,2025-04-23,2025-04-25,shipped,1038.89,15
ORD-001741,72,2024-07-09,2024-07-17,delivered,1177.77,0
ORD-001742,338,2025-07-31,2025-08-10,delivered,1803.54,0
ORD-001743,323,2025-12-19,,pending,724.18,0
ORD-001744,244,2024-06-11,2024-06-17,delivered,679.98,0
ORD-001745,157,2024-07-10,2024-07-13,shipped,939.01,0
ORD-001746,415,2024-01-23,2024-02-02,delivered,918.33,10
ORD-001747,375,2025-12-12,2025-12-19,delivered,952.41,0
ORD-001748,192,2024-09-15,2024-09-25,returned,682.38,15
ORD-001749,21,2025-02-14,2025-02-18,shipped,1528.71,10
ORD-001750,219,2024-04-20,2024-04-25,delivered,1908.42,5
ORD-001751,84,2025-08-30,,pending,1029.29,0
ORD-001752,483,2025-09-03,2025-09-12,returned,404.94,10
ORD-001753,340,2024-05-22,,paid,672.96,0
ORD-001754,406,2024-04-02,2024-04-05,shipped,1604.96,5
ORD-001755,236,2025-02-09,,paid,11.68,0
ORD-001756,155,2024-07-24,,paid,621.98,0
ORD-001757,224,2024-08-29,,paid,189.43,0
ORD-001758,285,2024-06-06,2024-06-12,returned,19.84,0
ORD-001759,242,2024-12-18,,pending,1104.16,5
ORD-001760,468,2025-12-16,,paid,949.89,5
ORD-001761,125,2025-04-19,2025-04-21,returned,781.27,0
ORD-001762,396,2024-05-16,2024-05-22,delivered,1797.06,20
ORD-001763,447,2025-11-21,2025-11-28,returned,1197.91,10
ORD-001764,251,2024-03-14,2024-03-24,shipped,63.52,10
ORD-001765,189,2024-07-01,,paid,730.94,10
ORD-001766,307,2024-01-02,,cancelled,1505.85,0
ORD-001767,71,2025-10-23,,paid,1004.9,0
ORD-001768,223,2024-08-04,2024-08-06,shipped,685.78,15
ORD-001769,78,2024-07-03,2024-07-08,delivered,629.07,15
ORD-001770,134,2025-05-07,,pending,1917.44,5
ORD-001771,204,2024-07-02,,paid,1367.86,20
ORD-001772,413,2024-04-18,2024-04-20,delivered,699.11,15
ORD-001773,442,2024-04-13,2024-04-20,returned,1609.07,0
ORD-001774,66,2024-06-13,2024-06-23,shipped,1018.87,15
ORD-001775,249,2025-04-10,,pending,1311.1,15
ORD-001776,395,2025-02-15,2025-02-16,delivered,612.88,0
ORD-001777,310,2025-10-11,,pending,1616.18,5
ORD-001778,400,2025-05-29,2025-06-06,shipped,1426.93,20
ORD-001779,58,2025-07-01,2025-07-04,shipped,1961.66,10
ORD-001780,41,2025-01-27,2025-01-30,returned,23.84,15
ORD-001781,102,2025-08-27,2025-09-05,shipped,1627.54,15
ORD-001782,25,2025-04-10,2025-04-18,delivered,570.61,0
ORD-001783,188,2025-05-16,2025-05-17,delivered,1779.44,15
ORD-001784,218,2025-01-13,2025-01-19,shipped,1353.24,20
ORD-001785,137,2024-01-25,,cancelled,365.67,0
ORD-001786,229,2025-03-03,,pending,656.02,15
ORD-001787,58,2024-02-06,,cancelled,720.92,0
ORD-001788,203,2025-06-28,2025-07-02,returned,358.71,10
ORD-001789,373,2024-04-06,,paid,297.84,5
ORD-001790,177,2025-03-17,2025-03-25,shipped,1381.09,0
ORD-001791,235,2025-06-20,,cancelled,90.88,0
ORD-001792,76,2025-01-16,,pending,1222.61,15
ORD-001793,196,2025-10-15,,pending,1030.14,15
ORD-001794,475,2024-03-21,2024-03-26,shipped,850.83,0
ORD-001795,132,2024-07-07,2024-07-09,returned,1675.34,5
ORD-001796,293,2024-04-29,,paid,529.34,0
ORD-001797,277,2025-09-22,,cancelled,1709.94,0
ORD-001798,192,2025-12-11,,pending,1150.94,0
ORD-001799,383,2025-03-23,2025-03-26,shipped,560.94,15
ORD-001800,205,2024-02-16,,cancelled,1820.4,15
ORD-001801,3,2024-10-18,2024-10-25,shipped,422.2,20
ORD-001802,67,2025-02-28,2025-03-05,returned,541.44,10
ORD-001803,50,2025-10-12,2025-10-16,shipped,457.4,15
ORD-001804,33,2024-11-28,,paid,1226.66,15
ORD-001805,424,2025-12-30,,cancelled,926.68,5
ORD-001806,169,2025-10-12,,cancelled,1087.5,5
ORD-001807,176,2025-07-25,,pending,687.79,0
ORD-001808,237,2025-03-31,,paid,1710.17,5
ORD-001809,358,2024-08-03,,cancelled,348.33,5
ORD-001810,17,2024-09-18,2024-09-28,delivered,1935.77,15
ORD-001811,177,2025-05-13,,cancelled,175.35,15
ORD-001812,156,2025-06-26,2025-07-01,shipped,1504.21,5
ORD-001813,16,2025-11-21,2025-11-24,delivered,1253.48,0
ORD-001814,290,2025-10-01,2025-10-08,shipped,836.63,20
ORD-001815,285,2024-01-24,2024-02-01,shipped,1979.46,5
ORD-001816,194,2025-07-04,,paid,1218.17,20
ORD-001817,203,2024-05-06,,pending,444.43,0
ORD-001818,92,2025-08-07,2025-08-10,shipped,1536.08,15
ORD-001819,210,2025-02-14,,cancelled,710.53,0
ORD-001820,143,2025-03-04,,cancelled,645.61,0
ORD-001821,341,2025-10-07,,pending,1770.67,15
ORD-001822,258,2025-10-13,2025-10-22,shipped,1069.69,0
ORD-001823,388,2025-02-17,2025-02-25,delivered,579.7,5
ORD-001824,205,2024-06-09,,paid,583.93,10
ORD-001825,336,2024-12-08,2024-12-11,delivered,1369.87,0
ORD-001826,335,2025-01-27,,cancelled,842.02,5
ORD-001827,326,2025-02-24,,paid,67.79,0
ORD-001828,318,2024-05-21,,cancelled,1011.69,0
ORD-001829,375,2025-09-05,,cancelled,823.46,0
ORD-001830,128,2024-11-28,,cancelled,341.25,15
ORD-001831,47,2025-04-28,2025-05-04,returned,55.21,10
ORD-001832,283,2025-10-31,2025-11-09,delivered,1728.24,20
ORD-001833,189,2024-06-14,2024-06-18,delivered,358.67,15
ORD-001834,68,2024-07-23,2024-07-28,shipped,138.98,0
ORD-001835,237,2024-07-30,,cancelled,923.79,15
ORD-001836,124,2025-09-09,2025-09-12,delivered,1945.88,10
ORD-001837,412,2025-10-18,,pending,1211.97,0
ORD-001838,237,2024-06-12,,paid,1446.87,0
ORD-001839,17,2024-01-08,2024-01-15,returned,1735.45,5
ORD-001840,401,2025-01-29,,pending,840.01,0
ORD-001841,367,2025-07-04,,pending,1555.43,15
ORD-001842,13,2025-06-30,2025-07-08,returned,966.81,15
ORD-001843,416,2024-03-02,2024-03-09,shipped,1658.33,15
ORD-001844,205,2024-02-10,2024-02-19,shipped,1262.24,5
ORD-001845,54,2025-03-14,,pending,300.51,0
ORD-001846,370,2025-08-16,,pending,346.22,5
ORD-001847,73,2025-11-03,2025-11-07,shipped,1593.15,0
ORD-001848,169,2024-09-27,,pending,1287.65,0
ORD-001849,252,2025-04-14,2025-04-18,returned,1516.39,0
ORD-001850,228,2024-10-29,2024-11-04,returned,1576.87,15
ORD-001851,141,2024-09-21,,cancelled,1192.91,20
